user_id,age,city,total_income,rent_spending,food_spending,transport_spending,shopping_spending,entertainment_spending,current_savings,risk_profile,goal_amount,goal_months
5491,24,Can Tho,9900000,1223705,3381689,992544,905076,1020069,2376913,An toàn,100000000,42
5492,35,Can Tho,17400000,2433821,5918907,2708538,1284859,1697711,3356162,An toàn,300000000,48
5493,26,Hai Phong,11300000,2131537,3640807,1103434,907577,855065,2661577,Cân bằng,50000000,41
5494,23,Can Tho,9500000,1230964,3981283,968369,1501374,487801,1330206,Cân bằng,50000000,28
5495,20,Can Tho,7400000,1297091,2571043,706752,612236,393257,1819618,Cân bằng,300000000,28
5496,33,Can Tho,18600000,2664989,7375214,2295941,1243598,1857138,3163117,An toàn,20000000,18
5497,23,Da Nang,10100000,1628579,2843405,1228479,559505,1234198,2605831,Tăng trưởng,300000000,39
5498,25,Hai Phong,11600000,2017885,3647016,1746427,849192,624157,2715319,Tăng trưởng,200000000,21
5499,33,Can Tho,17000000,2346125,7060642,2632994,844559,2008121,2107556,An toàn,50000000,54
5500,29,Hai Phong,15500000,3150472,3914310,1511350,1725979,842409,4355477,Tăng trưởng,300000000,16
5501,31,Hanoi,17400000,4011597,6185808,2080690,2103302,947183,2071418,An toàn,200000000,16
5502,33,Hanoi,19200000,4082365,5070135,2848166,2321637,1494803,3382892,Tăng trưởng,100000000,50
5503,30,Can Tho,15900000,2008040,5685966,1462603,826651,1829632,4087107,Cân bằng,100000000,17
5504,32,Can Tho,18000000,1920258,5399018,1968470,1557953,2058778,5095521,An toàn,100000000,6
5505,27,Hai Phong,13400000,2754176,4015235,1657010,1019591,812896,3141089,Tăng trưởng,300000000,27
5506,29,Da Nang,13400000,3325476,3873141,1220930,1812737,1495121,1672592,An toàn,20000000,15
5507,21,Ho Chi Minh City,8500000,2641720,2490894,824680,658231,409521,1474950,Tăng trưởng,150000000,55
5508,26,Ho Chi Minh City,13100000,4224910,2780300,1542529,844558,699251,3008449,An toàn,300000000,60
5509,28,Da Nang,13700000,3386074,4882827,1924898,1338801,665097,1502300,An toàn,100000000,53
5510,20,Ho Chi Minh City,7800000,2223916,2032788,582724,945073,806005,1209491,Cân bằng,20000000,15
5511,30,Da Nang,13900000,2671570,3628495,1786667,1944967,1632250,2236049,An toàn,150000000,6
5512,31,Can Tho,15500000,1794485,5959859,1794524,841316,748499,4361313,Cân bằng,100000000,31
5513,31,Hai Phong,14600000,3353815,4660427,1771119,2009570,577978,2227089,Tăng trưởng,150000000,50
5514,34,Hai Phong,20700000,2771908,7422860,3171139,2394564,2325862,2613663,Tăng trưởng,100000000,9
5515,30,Can Tho,15700000,1575032,5887224,2429812,761146,1771316,3275468,Tăng trưởng,20000000,45
5516,29,Ho Chi Minh City,16400000,5131851,5114813,2076695,1657938,793086,1625613,An toàn,300000000,41
5517,32,Ho Chi Minh City,15600000,4929374,3676939,1937010,686502,646526,3723646,An toàn,200000000,35
5518,23,Da Nang,10500000,2349091,3276981,1046236,835178,1055475,1937037,Cân bằng,300000000,30
5519,21,Hai Phong,8500000,1804871,2341881,1123938,665186,352078,2212044,Cân bằng,150000000,55
5520,28,Hanoi,12900000,3497334,3325310,1246715,1645246,508257,2677135,An toàn,150000000,13
5521,21,Da Nang,8100000,1285758,2316674,860983,1216549,887195,1532838,Tăng trưởng,200000000,49
5522,30,Ho Chi Minh City,14500000,4909485,3307932,1508482,1862485,991727,1919886,Cân bằng,300000000,37
5523,29,Hai Phong,13700000,2535685,3423416,1453276,668433,854113,4765075,Tăng trưởng,300000000,8
5524,31,Hai Phong,16200000,3210660,5804838,2298559,2388427,781079,1716434,An toàn,50000000,49
5525,33,Ho Chi Minh City,15600000,5206871,3952046,1186805,1260142,833013,3161119,Tăng trưởng,150000000,32
5526,30,Ho Chi Minh City,16700000,5781356,5119195,1433487,2111255,1582791,671912,Tăng trưởng,20000000,9
5527,35,Hanoi,17600000,3740585,4475073,2197587,1104311,1279299,4803143,An toàn,20000000,17
5528,19,Hai Phong,6800000,1019519,2192209,806997,324365,515075,1941832,Cân bằng,150000000,52
5529,29,Can Tho,13600000,2163091,4686041,1502800,1225147,1400767,2622150,Tăng trưởng,100000000,48
5530,24,Hai Phong,10400000,2012006,3324580,1073764,1087058,1141291,1761298,Tăng trưởng,200000000,24
5531,35,Can Tho,19700000,3402272,7774958,1677194,2882348,2093419,1869806,An toàn,300000000,15
5532,29,Hanoi,14500000,3197436,4742515,1838135,1062185,868023,2791703,An toàn,200000000,23
5533,20,Ho Chi Minh City,7400000,1936172,1921773,965184,999933,638785,938151,Tăng trưởng,100000000,32
5534,24,Hanoi,11400000,3066672,3653380,1318995,1644729,1205120,511101,Tăng trưởng,200000000,9
5535,19,Da Nang,6800000,1199991,1995635,1041435,318534,330926,1913476,Tăng trưởng,300000000,51
5536,25,Hai Phong,10900000,2457103,3826084,1355386,1244296,1245028,772100,Cân bằng,200000000,42
5537,25,Can Tho,12400000,2403296,3432405,1553645,1714328,1024887,2271437,Cân bằng,50000000,32
5538,22,Da Nang,9000000,1611639,2798562,1080391,1065335,810260,1633811,An toàn,200000000,36
5539,19,Ho Chi Minh City,6900000,1991260,2394460,934756,470476,419801,689244,Cân bằng,20000000,51
5540,22,Hai Phong,8900000,1573636,3260079,1216266,496318,793678,1560020,Cân bằng,150000000,36
5541,26,Hai Phong,13200000,1735888,5449852,1382791,689388,1458377,2483701,An toàn,300000000,18
5542,28,Da Nang,12900000,2098436,4395026,1459908,931808,1097064,2917754,Tăng trưởng,200000000,51
5543,18,Hai Phong,6000000,1250244,1644482,854623,470127,528504,1252018,Cân bằng,20000000,59
5544,21,Ho Chi Minh City,8500000,2734213,2752828,609399,902859,661925,838774,An toàn,20000000,40
5545,33,Da Nang,18400000,4263684,4823046,2462609,713602,1491543,4645512,An toàn,20000000,59
5546,21,Da Nang,8500000,1697992,2782012,795437,745047,447834,2031674,An toàn,150000000,12
5547,35,Can Tho,22100000,3514880,8412358,3386308,3159523,1892055,1734873,An toàn,150000000,33
5548,25,Hanoi,11600000,2514767,3294368,1627101,1245040,628943,2289778,Cân bằng,300000000,28
5549,33,Can Tho,19000000,2145607,6704609,3211500,1553399,1878877,3506005,Cân bằng,200000000,22
5550,28,Da Nang,14500000,2705322,4311178,2005040,974073,1601556,2902829,Tăng trưởng,200000000,26
5551,29,Hai Phong,16100000,3232374,5629479,2567160,1854758,745587,2070639,Tăng trưởng,150000000,57
5552,31,Da Nang,14900000,2644404,4965803,1984392,1415054,1133070,2757274,Tăng trưởng,300000000,42
5553,18,Da Nang,6000000,1470493,1369612,457093,526242,486675,1689882,Cân bằng,50000000,12
5554,28,Da Nang,13200000,2622594,4251336,1396086,849522,703403,3377056,Cân bằng,50000000,36
5555,31,Ho Chi Minh City,14500000,4539693,3060994,1206046,1509109,843739,3340416,An toàn,100000000,46
5556,32,Ho Chi Minh City,19400000,6343094,4712047,2243317,1450458,842485,3808596,Cân bằng,150000000,17
5557,30,Hanoi,15000000,3082710,4483872,1753592,1174065,1719998,2785761,An toàn,100000000,56
5558,21,Hai Phong,8800000,1152076,2311460,1207659,1104257,940735,2083809,Tăng trưởng,100000000,37
5559,18,Can Tho,6000000,934036,1727372,804992,375153,423815,1734629,Tăng trưởng,20000000,7
5560,31,Hanoi,16500000,4367486,5402295,1433227,1891447,1199430,2206113,Tăng trưởng,150000000,22
5561,31,Hai Phong,15400000,2207523,5290106,2151757,1583489,880099,3287022,Tăng trưởng,100000000,17
5562,18,Hai Phong,6000000,1226794,1912407,952258,929966,524421,454151,An toàn,20000000,18
5563,32,Hai Phong,19200000,3009528,7722906,2439622,1703136,1722675,2602129,Cân bằng,100000000,49
5564,19,Ho Chi Minh City,6900000,1844422,1986099,536289,730012,481964,1321211,An toàn,300000000,56
5565,24,Can Tho,10700000,1517495,4370713,1312021,1197012,620243,1682514,An toàn,20000000,48
5566,20,Da Nang,7900000,1596351,2235702,732246,465623,539748,2330327,Cân bằng,300000000,31
5567,27,Da Nang,13600000,2533060,4212977,1389683,1489571,1019668,2955038,Cân bằng,50000000,6
5568,27,Ho Chi Minh City,13900000,4320107,3330141,1240289,1540189,500517,2968754,An toàn,20000000,13
5569,21,Da Nang,8300000,1834389,2263500,1154429,1001418,671549,1374712,Tăng trưởng,150000000,34
5570,27,Ho Chi Minh City,12600000,3394712,4429707,936163,1373391,869550,1596473,Cân bằng,50000000,45
5571,33,Hai Phong,17600000,3358824,6110821,2090005,1551436,1910790,2578120,An toàn,100000000,25
5572,21,Da Nang,8300000,1785882,3117624,960353,397717,724391,1314029,Tăng trưởng,100000000,59
5573,18,Ho Chi Minh City,6000000,1866050,1258314,563153,685345,383863,1243273,Tăng trưởng,150000000,45
5574,30,Hanoi,14700000,3349707,5393171,1700928,1780858,1367745,1107588,Cân bằng,50000000,38
5575,29,Hanoi,14900000,3989671,3415992,1135715,1185895,683898,4488826,Cân bằng,200000000,45
5576,25,Hai Phong,11100000,2137931,4047030,1424148,536893,1067836,1886159,Cân bằng,50000000,39
5577,26,Can Tho,12600000,1789242,4037601,1154370,640533,1148527,3829724,An toàn,200000000,24
5578,29,Hai Phong,14900000,2769692,5570559,1583086,2417502,967347,1591811,Tăng trưởng,20000000,42
5579,18,Hai Phong,6000000,1233308,1997810,846991,386001,613435,922451,Tăng trưởng,100000000,48
5580,33,Can Tho,16700000,2143952,6499998,2716923,2271061,1737406,1330656,An toàn,50000000,60
5581,27,Hanoi,12800000,3289779,3707895,1425551,740906,521439,3114428,An toàn,100000000,45
5582,29,Hai Phong,16300000,2839961,6153580,2042315,1618784,1878513,1766844,Tăng trưởng,200000000,18
5583,29,Can Tho,16000000,2910506,4322733,2115656,993386,1564116,4093599,Cân bằng,20000000,43
5584,31,Hai Phong,14600000,3262549,4798372,2006078,1855220,1491125,1186654,Tăng trưởng,50000000,31
5585,23,Hanoi,9900000,2141385,2937359,1451298,953889,883879,1532187,An toàn,20000000,48
5586,27,Can Tho,14500000,1772068,5446566,2103891,944881,1657839,2574752,Cân bằng,20000000,44
5587,34,Ho Chi Minh City,17800000,5762559,4509769,2157377,1599086,1793953,1977253,Tăng trưởng,100000000,54
5588,28,Hai Phong,13600000,2983175,5096691,1551172,1036589,976520,1955850,Tăng trưởng,50000000,34
5589,31,Hanoi,16400000,3662716,4745616,1532584,1389088,950883,4119110,Cân bằng,150000000,54
5590,28,Hanoi,12800000,3380150,4126971,1560758,764155,835382,2132581,Cân bằng,100000000,44
5591,26,Ho Chi Minh City,11900000,4146352,3367509,1402171,959695,660758,1363513,An toàn,300000000,31
5592,29,Can Tho,14900000,2354100,6266053,2395481,1264225,1219121,1401017,Cân bằng,100000000,60
5593,28,Da Nang,14200000,3545701,4454307,2081303,1279749,1362421,1476516,Tăng trưởng,20000000,13
5594,25,Hai Phong,11400000,1865503,4736621,1344211,1706327,691370,1055965,Tăng trưởng,150000000,24
5595,21,Hanoi,8000000,1919655,2056736,704237,1026426,524646,1768297,Cân bằng,200000000,43
5596,25,Da Nang,11400000,2251051,3307396,1568375,1242286,1158199,1872690,An toàn,200000000,15
5597,18,Can Tho,6000000,1155367,2228578,760289,665869,243241,946653,Cân bằng,20000000,33
5598,27,Can Tho,12600000,2228770,3766345,1973104,1315246,1035706,2280825,Cân bằng,300000000,19
5599,23,Hanoi,9500000,1959032,3113109,1350885,1271092,677214,1128666,Cân bằng,50000000,21
5600,21,Hanoi,8000000,1655657,2775163,1232213,877650,515643,943671,An toàn,20000000,46
5601,34,Can Tho,16800000,2584835,5070562,2656884,837170,1546768,4103779,Cân bằng,100000000,36
5602,35,Hai Phong,22000000,3000648,7991998,3254953,2024472,2381661,3346266,Tăng trưởng,20000000,59
5603,30,Hai Phong,14000000,2217107,5660606,1871278,1889675,1403300,958032,An toàn,200000000,15
5604,24,Ho Chi Minh City,10400000,3285107,2484555,855810,1075132,673260,2026133,Tăng trưởng,50000000,50
5605,27,Can Tho,13600000,2206258,5471243,1705446,694798,1213780,2308472,An toàn,150000000,18
5606,22,Da Nang,8900000,1802702,2821854,941742,372751,1042901,1918047,Cân bằng,200000000,9
5607,35,Hai Phong,20300000,4431390,5159021,2740869,2719772,2074530,3174415,An toàn,300000000,19
5608,22,Da Nang,8900000,2214836,2964346,1233268,577542,530885,1379120,An toàn,300000000,14
5609,33,Da Nang,19700000,2955534,7859529,2617198,1109448,1107871,4050417,Tăng trưởng,150000000,29
5610,27,Hai Phong,12700000,1845409,3906450,2013557,1782504,1350543,1801534,Tăng trưởng,20000000,39
5611,35,Hanoi,22200000,4787812,6677463,2523275,2160590,962471,5088386,Tăng trưởng,50000000,35
5612,20,Ho Chi Minh City,7600000,2554750,2486785,561340,942671,671651,382799,Cân bằng,50000000,56
5613,27,Hanoi,13100000,2676474,3920011,1974798,904688,873579,2750448,Cân bằng,300000000,51
5614,35,Can Tho,17600000,2292278,4660254,2437451,2680819,1097244,4431951,Tăng trưởng,20000000,11
5615,28,Da Nang,14500000,2716833,4827725,1205567,863571,1272098,3614202,Tăng trưởng,150000000,7
5616,19,Hai Phong,6700000,1178621,2108124,790817,606152,700286,1315998,Cân bằng,150000000,9
5617,24,Da Nang,11500000,2801628,3789069,1448493,812392,1213764,1434651,Cân bằng,20000000,40
5618,23,Hanoi,10800000,3066643,3269919,1054806,1366717,575002,1466910,An toàn,20000000,19
5619,25,Hanoi,12600000,2521678,3548205,1045443,987566,535177,3961928,Tăng trưởng,150000000,53
5620,27,Hai Phong,11800000,1649841,3523991,1080545,1224202,1123798,3197620,Cân bằng,20000000,29
5621,20,Hanoi,7300000,1884778,2574525,609774,680574,371861,1178484,Cân bằng,50000000,31
5622,23,Can Tho,10300000,1720911,3501758,998008,462613,717952,2898755,An toàn,150000000,15
5623,33,Can Tho,17800000,1884450,5428399,2894360,3174184,809074,3609530,Tăng trưởng,200000000,6
5624,34,Da Nang,17700000,4064212,6602489,2228636,1067840,1916788,1820032,An toàn,150000000,12
5625,19,Ho Chi Minh City,6800000,2265328,1964423,772462,849045,365217,583520,An toàn,100000000,8
5626,21,Ho Chi Minh City,8600000,2845087,2222723,665438,1054607,720640,1091503,An toàn,100000000,21
5627,24,Da Nang,11100000,1819072,3863459,1299448,1114250,560109,2443659,Cân bằng,150000000,55
5628,34,Can Tho,20800000,2251256,7774721,2973178,3213760,2511352,2075732,Tăng trưởng,20000000,30
5629,25,Hai Phong,11700000,1697433,4599447,1089783,1630073,1161293,1521967,Tăng trưởng,50000000,24
5630,30,Can Tho,15800000,2526108,4214800,2495970,1971303,1590324,3001493,Tăng trưởng,20000000,26
5631,19,Da Nang,6800000,1519333,2395750,811869,457009,405870,1210167,Tăng trưởng,150000000,59
5632,28,Can Tho,14300000,2283866,4194569,2372466,986580,1453437,3009080,Cân bằng,20000000,10
5633,27,Da Nang,12900000,2765199,3428107,1103295,882610,1139477,3581309,An toàn,200000000,42
5634,25,Da Nang,11200000,2688633,3755989,1590864,1516428,1135024,513057,An toàn,150000000,55
5635,20,Hanoi,7800000,2005979,2612563,821716,348948,504080,1506711,Cân bằng,20000000,48
5636,25,Hai Phong,12000000,2214772,3600329,1389343,1883616,1433000,1478938,Cân bằng,200000000,43
5637,19,Ho Chi Minh City,6700000,2034390,1900313,887867,929904,423915,523608,Tăng trưởng,50000000,27
5638,23,Hanoi,10400000,2168585,3159219,1397839,865518,926868,1881968,An toàn,20000000,13
5639,28,Hai Phong,13900000,2144645,4632022,2249089,1950810,1626274,1297157,Cân bằng,150000000,12
5640,29,Da Nang,16300000,3242833,5414630,2257031,1565802,1281974,2537727,Cân bằng,20000000,36
5641,27,Hai Phong,14600000,2261639,5518105,1362386,1991699,1019037,2447131,An toàn,200000000,48
5642,34,Ho Chi Minh City,21100000,7041750,5831343,1558507,2323298,1398465,2946635,An toàn,300000000,24
5643,23,Can Tho,9300000,1314596,2941651,1139038,550650,588036,2766026,Cân bằng,150000000,40
5644,25,Hanoi,11900000,2558584,4280066,1839318,1325912,780712,1115405,Cân bằng,20000000,18
5645,20,Ho Chi Minh City,7300000,1940408,2601443,1055148,494204,279860,928934,Cân bằng,20000000,16
5646,21,Hai Phong,8800000,1888124,2308824,1271668,761113,926379,1643889,Tăng trưởng,300000000,16
5647,22,Da Nang,8900000,2194864,2217637,1004230,391795,775820,2315649,Tăng trưởng,100000000,41
5648,22,Ho Chi Minh City,9700000,2494000,2348702,1321753,402196,963883,2169464,An toàn,150000000,30
5649,32,Hai Phong,16300000,3339857,4738562,2202089,2270277,1300313,2448899,An toàn,150000000,56
5650,29,Can Tho,16300000,1747687,5845990,1595177,2733626,1233628,3143889,Cân bằng,20000000,17
5651,32,Da Nang,18100000,3481477,6882082,2680694,1134550,2058955,1862239,Cân bằng,100000000,7
5652,25,Da Nang,11700000,2851438,4008124,1506258,884241,751501,1698435,Tăng trưởng,150000000,43
5653,20,Hanoi,7700000,1833657,2518897,943687,896846,800216,706695,Cân bằng,300000000,44
5654,22,Hai Phong,9400000,1591840,2710626,1261212,1049597,676289,2110432,Cân bằng,300000000,12
5655,33,Hanoi,18700000,5595541,6487027,1496279,1107164,1904676,2109309,An toàn,150000000,60
5656,27,Hai Phong,12900000,1857339,3732457,1109073,1400895,962536,3837697,An toàn,100000000,27
5657,25,Da Nang,11700000,2742811,3920708,1756274,1393458,1146838,739908,Cân bằng,300000000,8
5658,21,Hai Phong,8000000,1431853,2300680,1156203,418353,823435,1869474,An toàn,20000000,35
5659,18,Hai Phong,6000000,887726,2122608,851225,760546,527202,850690,Tăng trưởng,20000000,36
5660,24,Hai Phong,10800000,2372830,4176244,1681482,869413,1091488,608541,Tăng trưởng,200000000,17
5661,21,Da Nang,8600000,1966609,2683897,1088218,1099639,381165,1380469,Cân bằng,150000000,23
5662,22,Hanoi,9200000,2538216,2126433,1004071,826646,781099,1923531,Cân bằng,300000000,6
5663,28,Hai Phong,14100000,2591020,4271002,1238100,2124165,680807,3194903,An toàn,100000000,39
5664,30,Can Tho,16400000,2145358,6955083,1927026,2423718,898284,2050527,Cân bằng,300000000,41
5665,18,Ho Chi Minh City,6000000,1830643,1716953,771017,737410,455542,488433,Cân bằng,50000000,19
5666,31,Da Nang,16800000,3711467,5045979,2307519,1344613,715934,3674484,Cân bằng,20000000,21
5667,32,Da Nang,15800000,3233485,3815423,2474724,1147747,823838,4304780,Tăng trưởng,200000000,55
5668,34,Ho Chi Minh City,19300000,5700275,6634172,2065185,932380,940380,3027605,An toàn,200000000,52
5669,32,Hai Phong,17100000,3848682,4766211,1539619,1914466,741223,4289797,An toàn,50000000,7
5670,27,Hanoi,13000000,3539238,3150186,1845178,1164409,1372516,1928470,Cân bằng,150000000,21
5671,34,Da Nang,17700000,4182150,4960955,2113432,1095336,681554,4666571,Cân bằng,200000000,18
5672,34,Ho Chi Minh City,20100000,6252398,4776902,1555698,1622182,1381329,4511488,An toàn,300000000,15
5673,18,Hanoi,6000000,1441225,1451842,479331,404133,589701,1633765,Cân bằng,200000000,44
5674,31,Hanoi,15100000,3559593,4108834,1507313,1371781,607365,3945110,An toàn,150000000,59
5675,23,Ho Chi Minh City,9200000,2895883,2111742,1248938,938265,940184,1064985,Cân bằng,300000000,38
5676,22,Can Tho,9700000,1671983,2642429,1159699,912311,871163,2442412,Cân bằng,100000000,21
5677,33,Can Tho,19200000,2939552,7645585,3193480,1374396,2130709,1916275,Cân bằng,300000000,11
5678,18,Hanoi,6000000,1599582,1851036,824381,238328,593228,893443,Cân bằng,150000000,35
5679,33,Hai Phong,17800000,3889853,4611798,2458532,896930,1607405,4335479,Cân bằng,200000000,9
5680,26,Hai Phong,12200000,1622735,4259186,1986113,1725926,1006839,1599197,Cân bằng,150000000,48
5681,34,Hanoi,16300000,4865649,4519632,1370948,1306050,1037129,3200588,Tăng trưởng,50000000,17
